,Unnamed: 0,Rank,Movie,Studio,Total Gross,All Theaters,Opening Total,Opening Theaters,Open Date,Close Date,Year
9554,72,377,No Such Thing,MGM,62703.00,9,"$25,324 ",9,29-Mar,-,2002
9555,73,378,War Photographer,FRun,61040.00,1,"$9,327 ",1,19-Jun,11-Jul,2002
9556,74,379,Chelsea Walls,Lions,60902.00,6,"$10,003 ",3,19-Apr,20-Jun,2002
9557,75,380,Ikiru (Re-issue),Cow.,60239.00,2,"$2,149 ",1,27-Dec,-,2002
9558,76,381,Harvard Man,Cow.,56653.00,4,"$8,425 ",1,17-May,19-Sep,2002
9559,77,382,Children of the Century,Emp.,56611.00,5,"$8,044 ",1,13-Sep,2-Jan,2002
9560,78,383,Nijinsky: The Diaries of...,Wells,55968.00,3,"$3,393 ",1,29-May,31-Oct,2002
9561,79,384,Ciao America,NAm.,54965.00,19,"$21,559 ",19,20-Sep,-,2002
9562,80,385,Lucky Break,Par.,54606.00,13,"$7,495 ",6,5-Apr,-,2002
9563,81,386,Agnivarsha - The Fire and the Rain,Cineb.,51549.00,8,"$18,887 ",8,30-Aug,-,2002
9564,82,387,How to Kill Your Neighbor's Dog,AL,49894.00,6,"$18,956 ",6,22-Feb,25-Apr,2002
9565,83,388,Bolivar Soy Yo,Ven.,48911.00,8,"$18,416 ",8,26-Jul,-,2002
9566,84,389,Interview with the Assassin,Magn.,48058.00,18,"$10,497 ",5,15-Nov,12-Dec,2002
9567,85,390,Ivans XTC,AL,47027.00,2,"$9,121 ",2,7-Jun,-,2002
9568,86,391,Etoiles: Dancers of the Paris Opera Ballet,FRun,46412.00,1,"$4,117 ",1,8-Nov,11-Sep,2002
9569,87,392,New Best Friend,Sony,46375.00,100,"$28,658 ",100,12-Apr,-,2002
9570,88,393,Very Annie Mary,Emp.,46352.00,6,"$10,867 ",6,29-Mar,4-Aug,2002
9571,89,394,Food of Love,TLA,43922.00,4,"$3,692 ",1,25-Oct,9-Feb,2002
9572,90,395,A Grin Without A Cat,Icar.,43616.00,1,"$8,449 ",1,1-May,-,2002
9573,91,396,Pantaleon Y las Visitadoras,Ven.,43214.00,6,"$14,672 ",6,10-May,-,2002
9574,92,397,A Rumor of Angels,MGM,38610.00,7,"$17,766 ",7,1-Feb,-,2002
9575,93,398,The Pinochet Case,FRun,35701.00,1,"$10,773 ",1,11-Sep,-,2002
9576,0,305,Lilya 4Ever,NM,184023.00,7,"$33,731 ",4,18-Apr,29-May,2003
9577,1,306,The Girl from Paris,FPh,183266.00,5,"$8,280 ",1,21-Mar,8-Feb,2003
9578,2,307,The Flower of Evil,Palm,182163.00,16,"$12,419 ",2,10-Oct,15-Jan,2003
9579,3,308,No Good Deed,MAC,181600.00,402,"$127,000 ",402,12-Sep,18-Sep,2003
9580,4,309,Once Upon a Time in the Midlands,SPC,172564.00,17,"$21,475 ",6,29-Aug,18-Dec,2003
9581,5,310,Hangman's Curse,Fox,168406.00,18,"$78,084 ",18,12-Sep,-,2003
9582,6,311,On Line,Indic.,167102.00,7,"$25,658 ",6,27-Jun,1-Jan,2003
9583,7,312,Red Betsy,Lang,164520.00,22,"$29,864 ",22,19-Sep,-,2003
9584,8,313,Modern Times (Re-issue),Kino,163577.00,7,"$35,809 ",7,26-Dec,28-Oct,2003
9585,9,314,The Fassbinder Series,Wells,162885.00,7,"$11,623 ",1,14-Feb,-,2003
9586,10,315,Gigantic: A Tale of Two Johns,Cow.,160621.00,5,"$6,411 ",1,23-May,5-Oct,2003
9587,11,316,Washington Heights,MAC,160291.00,27,"$61,332 ",27,9-May,24-Aug,2003
9588,12,317,Km. 0,TLA,159338.00,6,"$7,400 ",1,11-Jul,11-Dec,2003
9589,13,318,Friday Night,Wells,156918.00,5,"$9,381 ",3,23-May,6-Nov,2003
9590,14,319,Billabong Odyssey,Arna,156000.00,27,"$54,000 ",27,7-Nov,18-Dec,2003
9591,15,320,The Revolution Will Not Be Televised,Vita.,153859.00,8,"$6,101 ",1,24-Oct,21-Dec,2003
9592,16,321,Mondays in the Sun,Lions,153256.00,20,"$22,401 ",7,25-Jul,4-Sep,2003
9593,17,322,Charlotte Sometimes,SmlP,150445.00,5,"$3,284 ",1,2-May,25-Sep,2003
9594,18,323,May,Lions,150277.00,9,"$34,989 ",9,7-Feb,10-Jul,2003
9595,19,324,Stoked: The Rise and Fall of Gator,Palm,150268.00,13,"$10,998 ",1,22-Aug,-,2003
9596,20,325,Bon Voyage (Canada),TVA,148727.00,16,"$38,682 ",16,17-Oct,-,2003
9597,21,326,Girls Will Be Girls,IFC,148047.00,14,"$14,361 ",2,10-Oct,18-Dec,2003
9598,22,327,Marooned in Iraq,Wells,141243.00,6,"$6,696 ",1,25-Apr,-,2003
9599,23,328,Super Sucker,Purple,137628.00,115,"$89,551 ",115,24-Jan,2-Feb,2003
9600,24,329,Open Hearts,NM,136170.00,13,"$14,224 ",2,21-Feb,1-May,2003
9601,25,330,Concert for George,Arna,134600.00,105,"$67,711 ",105,3-Oct,13-Nov,2003
9602,26,331,1+1=11,Eros,132498.00,18,"$92,342 ",18,28-Mar,-,2003
9603,27,332,Darna Mana Hai,Eros,132348.00,26,"$82,347 ",26,25-Jul,-,2003
9604,28,333,Touchez Pas Au Grisbi (Re-issue),Rialto,131548.00,2,"$21,674 ",2,5-Sep,12-Feb,2003
9605,29,334,Friends and Family,Reg.,127212.00,4,"$8,804 ",1,16-May,-,2003
9606,30,335,11-Sep,Emp.,127035.00,6,"$7,046 ",1,18-Jul,4-Mar,2003
9607,31,336,People I Know,Mira.,126793.00,8,"$34,211 ",5,23-Apr,22-May,2003
9608,32,337,Green Card Fever,NEM,125596.00,18,"$67,529 ",18,22-Aug,-,2003
9609,33,338,Tycoon (2003),NYer,123159.00,3,"$13,342 ",2,13-Jun,-,2003
9610,34,339,Till Human Voices Wake Us,ParC,120601.00,17,"$7,968 ",5,21-Feb,18-May,2003
9611,35,340,I Vitelloni,Kino,116428.00,3,"$14,790 ",1,14-Nov,10-Jun,2003
9612,36,341,The Other Side of the Bed,Sun.,113543.00,10,"$41,597 ",10,29-Aug,-,2003
9613,37,342,Il Cuore Altrove,Ode.,108954.00,8,"$20,107 ",8,19-Dec,29-Jan,2003
9614,38,343,Bhoot,Spk,106774.00,19,"$60,000 ",19,30-May,-,2003
9615,39,344,Fellini: I'm a Born Liar,First,106686.00,5,"$8,981 ",1,2-Apr,5-Jun,2003
9616,40,345,Ten,Zeit.,105990.00,4,"$10,559 ",1,5-Mar,12-Jun,2003
9617,41,346,XX/XY,IFC,104130.00,14,"$17,089 ",5,11-Apr,19-Jun,2003
9618,42,347,Stevie,Lions,103401.00,13,"$9,383 ",4,28-Mar,8-May,2003
9619,43,348,Emerald Cowboy,Indic.,101358.00,6,"$9,708 ",4,19-Sep,4-Mar,2003
9620,44,349,Dum,Eros,101000.00,18,"$46,700 ",18,24-Jan,9-Feb,2003
9621,45,350,A Woman is a Woman,Rialto,100665.00,2,"$13,213 ",2,16-May,-,2003
9622,46,351,Autumn Spring,First,96269.00,5,"$10,046 ",2,22-Aug,26-Feb,2003
9623,47,352,"Where's the Party, Yaar?",MMF,85739.00,11,"$48,832 ",11,5-Sep,-,2003
9624,48,353,In This World,Sun.,84299.00,10,"$24,602 ",10,19-Sep,16-Oct,2003
9625,49,354,The Hebrew Hammer,Strand,82157.00,8,"$19,539 ",8,19-Dec,5-Feb,2003
9626,50,355,Anything But Love,IDP,81451.00,16,"$24,641 ",16,14-Nov,29-Jan,2003
9627,51,356,Made-Up,Sis.,79766.00,5,"$12,443 ",2,30-May,-,2003
9628,52,357,Don't Tempt Me,First,77858.00,5,"$15,271 ",3,22-Aug,18-Dec,2003
9629,53,358,The Princess Blade,ADV,77567.00,7,"$12,618 ",4,8-Aug,-,2003
9630,54,359,How the West Was Won (re-issue),MGM,76729.00,1,"$28,568 ",1,12-Sep,25-Sep,2003
9631,55,360,So Close,Strand,76584.00,11,"$31,702 ",11,12-Sep,-,2003
9632,56,361,The Sea,Palm,75994.00,8,"$4,191 ",1,16-May,-,2003
9633,57,362,Returner,IDP,73060.00,13,"$29,214 ",13,17-Oct,-,2003
9634,58,363,Cet Amour-La,NYer,72844.00,2,"$11,311 ",2,2-Apr,26-Oct,2003
9635,59,364,New Suit,Tril.,71743.00,7,"$13,239 ",7,2-May,4-Dec,2003
9636,60,365,Dummy,Art.,71646.00,5,"$30,120 ",5,12-Sep,9-Oct,2003
9637,61,366,Todo el Poder,Ven.,70920.00,17,"$38,090 ",17,28-Feb,9-Mar,2003
9638,62,367,The Son,NYer,70262.00,3,"$10,048 ",2,10-Jan,29-Jan,2003
9639,63,368,Manic,IFC,69958.00,15,"$7,628 ",1,25-Apr,19-Jun,2003
9640,64,369,Small Voices,Sml.Isld,69739.00,6,"$15,166 ",6,10-Oct,11-Mar,2003
9641,65,370,Dopamine,Sun.,69544.00,10,"$22,278 ",10,10-Oct,13-Nov,2003
9642,66,371,What Alice Found,Castle,67436.00,3,"$6,720 ",1,5-Dec,17-Jun,2003
9643,67,372,Pinjar,NEM,66290.00,22,"$16,617 ",19,24-Oct,-,2003
9644,68,373,Chihwaseon,Kino,64029.00,5,"$8,196 ",3,14-Feb,24-Jul,2003
9645,69,374,The Good Old Naughty Days,Strand,60862.00,2,"$7,359 ",1,28-Mar,11-Dec,2003
9646,70,375,Carnage,Wells,60158.00,6,"$7,139 ",1,5-Sep,5-Feb,2003
9647,71,376,Down and Out with the Dolls,Indic.,60000.00,7,"$13,684 ",7,21-Mar,27-Jul,2003
9648,72,377,The Young Unknowns,Indic.,59166.00,5,"$4,855 ",2,11-Apr,10-Jul,2003
9649,73,378,Eyes Without a Face (Re-issue),Rialto,58565.00,3,"$19,628 ",3,31-Oct,25-Dec,2003
9650,74,379,Prey for Rock and Roll,MAC,58040.00,5,"$6,835 ",1,26-Sep,14-Dec,2003
9651,75,380,House of Fools,ParC,57862.00,8,"$7,246 ",3,25-Apr,14-Aug,2003
9652,76,381,Only the Strong Survive,Mira.,57581.00,13,"$22,035 ",12,9-May,10-Jul,2003
9653,77,382,The Embalmer,FRun,56878.00,2,"$10,313 ",2,18-Jul,4-Mar,2003
9654,78,383,Kart Racer,All.,56146.00,86,"$56,146 ",86,25-Sep,-,2003
9655,79,384,Dorm Daze,120,56127.00,34,"$27,712 ",34,24-Sep,19-Oct,2003
9656,80,385,Dracula: Pages from a Virgin's Diary,Zeit.,55365.00,2,"$4,784 ",1,14-May,29-Jun,2003
9657,81,386,Hukkle,Shad.,53715.00,4,"$2,104 ",1,14-Nov,30-Sep,2003
9658,82,387,Boys Life 4: Four Play,Strand,53169.00,3,"$11,845 ",1,1-Aug,4-Sep,2003
9659,83,388,Herod's Law,Ven.,52000.00,16,"$6,515 ",1,13-Jun,-,2003
9660,84,389,A Family Affair,SmlP,50075.00,3,"$3,156 ",2,21-Feb,17-Aug,2003
9661,85,390,AKA,Emp.,49988.00,3,"$7,553 ",3,12-Dec,20-May,2003
9662,86,391,Zus & Zo,Life,49468.00,4,"$6,700 ",2,7-Feb,23-Mar,2003
9663,87,392,Confusion of Genders,Pict.,49237.00,3,"$7,933 ",1,9-Jul,-,2003
9664,88,393,Munnabhai Mbbs,Eros,48772.00,17,"$48,772 ",17,19-Dec,-,2003
9665,89,394,Au Hasard Balthazar (Re-issue),Rialto,45406.00,1,"$8,436 ",1,17-Oct,18-Dec,2003
9666,90,395,Suddenly,Emp.,44806.00,3,"$5,406 ",1,27-Aug,9-May,2003
9667,91,396,Love the Hard Way,Kino,44391.00,6,"$10,721 ",6,6-Jun,17-Jul,2003
9668,92,397,Secret Lives,CGld,42390.00,3,"$4,310 ",2,16-May,-,2003
9669,93,398,My Flesh and Blood,Strand,40573.00,7,"$18,763 ",7,28-Nov,26-Feb,2003
9670,0,305,Imaginary Heroes,SPC,228767.00,24,"$4,696 ",2,17-Dec,19-May,2004
9671,1,306,"Remember Me, My Love",IDP,227986.00,7,"$15,378 ",2,3-Sep,16-Dec,2004
9672,2,307,Guiana 1838,RBC,227241.00,16,"$70,910 ",1,24-Sep,10-Apr,2004
9673,3,308,This So-Called Disaster,IFC,226658.00,3,"$8,435 ",1,21-Apr,-,2004
9674,4,309,The Agronomist,Think,226189.00,21,"$30,855 ",7,23-Apr,27-Jun,2004
9675,5,310,Carandiru,SPC,216335.00,15,"$17,945 ",6,14-May,-,2004
9676,6,311,Moolaade,NYer,215646.00,4,"$11,982 ",2,15-Oct,28-Jul,2004
9677,7,312,The Delicate Art of Parking,Libre,213008.00,10,"$15,859 ",1,2-Apr,-,2004
9678,8,313,The Home Teachers,Hale,203917.00,20,"$47,494 ",20,9-Jan,15-Apr,2004
9679,9,314,Lightning in a Bottle,SPC,201711.00,21,"$5,300 ",2,22-Oct,10-Mar,2004
9680,10,315,The Snow Walker,Lions,201149.00,16,"$35,000 ",16,5-Mar,-,2004
9681,11,316,Imelda,Unco,200992.00,6,"$24,077 ",6,9-Jun,-,2004
9682,12,317,Around the Bend,WIP,193637.00,51,"$17,879 ",4,8-Oct,23-Nov,2004
9683,13,318,Testosterone,Strand,185078.00,4,"$29,452 ",4,10-Sep,10-Feb,2004
9684,14,319,P.S.,NM,180503.00,17,"$18,710 ",3,15-Oct,2-Dec,2004
9685,15,320,Bush's Brain,Tar.,177525.00,9,"$11,927 ",4,20-Aug,-,2004
9686,16,321,Stateside,IDP,174318.00,156,"$113,620 ",156,21-May,6-Jun,2004
9687,17,322,Baptists at Our Barbecue,Hale,173306.00,13,"$29,184 ",13,8-Oct,31-Mar,2004
9688,18,323,Infernal Affairs,Mira.,169659.00,5,"$25,680 ",5,24-Sep,21-Oct,2004
9689,19,324,The Five Obstructions,Koch,165845.00,3,"$8,940 ",1,26-May,14-Oct,2004
9690,20,325,A Love Song for Bobby Long,Lions,164308.00,24,"$28,243 ",8,29-Dec,17-Feb,2004
9691,21,326,Danny Deckchair,Lions,160276.00,29,"$10,304 ",4,11-Aug,30-Sep,2004
9692,22,327,When Will I Be Loved,IFC,159429.00,20,"$29,103 ",8,10-Sep,-,2004
9693,23,328,Dans l'oeil du chat,All.,155714.00,27,"$79,133 ",27,13-Feb,-,2004
9694,24,329,Les Rivieres Pourpres 2 (Crimson Rivers 2),TVA,152148.00,47,,,27-Aug,-,2004
9695,25,330,Two Men Went to War,Indic.,150208.00,4,"$10,672 ",4,26-Mar,30-May,2004
9696,26,331,Crimson Gold,Wells,148959.00,8,"$13,476 ",2,16-Jan,-,2004
9697,27,332,Days of Being Wild,Kino,146310.00,4,"$18,090 ",1,19-Nov,-,2004
9698,28,333,Undertow,UA,143597.00,30,"$24,354 ",6,22-Oct,-,2004
9699,29,334,The Lost Skeleton of Cadavra,SRep,143121.00,13,"$10,425 ",1,6-Feb,15-Apr,2004
9700,30,335,Zhou Yu's Train,SPC,142562.00,12,"$22,933 ",6,16-Jul,-,2004
9701,31,336,Our Music (Notre Musique),Wells,139922.00,8,"$8,210 ",1,24-Nov,22-May,2004
9702,32,337,Stephen King's Riding the Bullet,Inn.,134711.00,108,"$101,107 ",100,15-Oct,21-Oct,2004
9703,33,338,Crying Ladies,Unit.,132920.00,10,"$65,664 ",10,20-Feb,28-Nov,2004
9704,34,339,Robot Stories,Pak,131451.00,3,"$10,026 ",1,13-Feb,24-Jun,2004
9705,35,340,Tokyo Godfathers,IDP,129560.00,10,"$29,259 ",8,16-Jan,8-Apr,2004
9706,36,341,Malevolence,PZR,127287.00,10,"$13,445 ",2,10-Sep,12-May,2004
9707,37,342,DIG!,Palm,127067.00,10,"$20,437 ",2,1-Oct,19-Dec,2004
9708,38,343,Fear and Trembling,CGld,126684.00,3,"$6,007 ",1,19-Nov,15-Sep,2004
9709,39,344,Howard Zinn: You Can't Be Neutral on a Moving Train,FRun,122011.00,4,,,18-Jun,-,2004
9710,40,345,"Love, Sex and Eating the Bones",Think,116869.00,8,"$32,648 ",8,5-Mar,-,2004
9711,41,346,Games People Play: New York,AL,113622.00,4,"$12,346 ",1,12-Mar,20-May,2004
9712,42,347,Deewaar,Eros,111423.00,41,"$111,423 ",41,25-Jun,-,2004
9713,43,348,Word Wars,7Art,110617.00,5,"$7,559 ",1,28-May,-,2004
9714,44,349,In the Face of Evil: Reagan's War in Word and Deed,NFF,110577.00,15,"$46,975 ",6,1-Oct,-,2004
9715,45,350,Face,Indic.,108151.00,4,"$12,366 ",3,15-Oct,24-Nov,2004
9716,46,351,Bonjour M. Shlomi,Strand,107585.00,6,"$5,999 ",3,2-Jul,16-Dec,2004
9717,47,352,A Slipping Down Life,Lions,107099.00,31,"$9,066 ",5,14-May,17-Jun,2004
9718,48,353,Carlos Castaneda: Enigma of a Sorcerer,Indic.,107040.00,2,"$4,236 ",2,5-Mar,7-Jul,2004
9719,49,354,Almost Peaceful,Emp.,106184.00,3,"$10,020 ",1,20-Aug,-,2004
9720,50,355,Secret Things,FRun,105090.00,3,"$9,421 ",1,2-Jan,-,2004
9721,51,356,Guerrilla: The Taking of Patty Hearst,Magn.,105054.00,9,"$22,444 ",4,26-Nov,17-Feb,2004
9722,52,357,Bear Cub,TLA,100133.00,4,"$8,002 ",1,5-Nov,21-Apr,2004
9723,53,358,Yves St. Laurent,Emp.,99819.00,2,"$15,385 ",1,7-Jan,-,2004
9724,54,359,Fida,RBF,98297.00,30,"$98,297 ",30,20-Aug,22-Aug,2004
9725,55,360,Aileen: The Life and Death of a Serial Killer,Lant,97362.00,6,"$16,158 ",3,9-Jan,26-Feb,2004
9726,56,361,Distant,NYer,96293.00,2,"$11,280 ",2,12-Mar,30-Jan,2004
9727,57,362,Flavors,NEM,93370.00,14,"$56,000 ",14,16-Jul,25-Jul,2004
9728,58,363,Celsius 41.11: The Truth Behind the Lies of Fahrenheit 9/11,CitU,93000.00,116,"$93,000 ",116,22-Oct,-,2004
9729,59,364,Aitraaz,Zee,91998.00,24,,,12-Nov,-,2004
9730,60,365,Phir Milenge,UTV,91968.00,27,"$37,460 ",27,27-Aug,-,2004
9731,61,366,Seeing Other People,Lant,87923.00,16,"$38,182 ",16,7-May,-,2004
9732,62,367,Ned Kelly,Focus,86959.00,22,"$43,704 ",22,26-Mar,-,2004
9733,63,368,Decoys,Lions,84733.00,55,"$84,733 ",55,27-Feb,-,2004
9734,64,369,Dev,Eros,84728.00,35,"$84,728 ",35,11-Jun,-,2004
9735,65,370,Warriors of Heaven and Earth,SPC,82936.00,9,"$13,721 ",4,3-Sep,2-Dec,2004
9736,66,371,My Mother Likes Women,Nora.,82916.00,6,"$9,780 ",1,21-May,8-Jul,2004
9737,67,372,Brother to Brother,Wlfe.,80906.00,3,"$9,245 ",1,5-Nov,6-Mar,2004
9738,68,373,Ginger Snaps II: Unleashed,Sev.,80372.00,53,"$80,372 ",53,30-Jan,-,2004
9739,69,374,Jack Paradise,K,79974.00,31,"$41,704 ",31,20-Feb,Feb-29,2004
9740,70,375,Effroyables jardins,Cris,78668.00,12,"$38,155 ",12,20-Feb,-,2004
9741,71,376,Bright Leaves,FRun,77888.00,4,"$4,485 ",1,25-Aug,5-Jun,2004
9742,72,377,Eulogy,Lions,75076.00,22,"$41,788 ",22,15-Oct,28-Oct,2004
9743,73,378,Deserted Station,FRun,74791.00,1,$841 ,1,2-Jul,-,2004
9744,74,379,Sky Blue,MEP,74663.00,5,"$3,022 ",1,31-Dec,10-Apr,2004
9745,75,380,Reconstruction,Palm,73516.00,9,"$13,629 ",2,10-Sep,2-Dec,2004
9746,76,381,A Tale of Two Sisters,Tar.,72541.00,9,"$1,060 ",1,3-Dec,5-May,2004
9747,77,382,The Seagull's Laughter,CGld,72527.00,3,"$7,791 ",2,13-Feb,14-Nov,2004
9748,78,383,Hollywood Buddha,N.Arts,72115.00,4,"$16,774 ",4,24-Sep,-,2004
9749,79,384,The Inheritance,CGld,68215.00,2,"$3,270 ",1,9-Jul,10-Feb,2004
9750,80,385,Beyond the Gates (2004),ETr.,67433.00,5,"$36,412 ",5,5-Nov,-,2004
9751,81,386,Vodka Lemon,NYer,66361.00,3,"$9,303 ",2,8-Oct,16-Jun,2004
9752,82,387,On the Run: Trilogy 1,Magn.,65172.00,4,"$8,653 ",1,30-Jan,15-Jul,2004
9753,83,388,James' Journey to Jerusalem,Zeit.,64967.00,7,"$7,875 ",1,5-Mar,-,2004
9754,84,389,Her Majesty,Pan.,63652.00,3,"$3,332 ",1,30-Apr,8-Aug,2004
9755,85,390,Untold Scandal,Kino,63332.00,8,"$6,015 ",4,13-Oct,7-Apr,2004
9756,86,391,The Mudge Boy,Strand,62852.00,4,"$11,102 ",4,7-May,-,2004
9757,87,392,Proteus,Strand,62031.00,3,"$10,047 ",2,30-Jul,16-Dec,2004
9758,88,393,Time of the Wolf,Palm,61439.00,4,"$7,560 ",2,25-Jun,12-Aug,2004
9759,89,394,You I Love,Pict.,60815.00,4,"$5,785 ",1,19-Nov,28-Jul,2004
9760,90,395,The Bulgarian Lovers,TLA,60712.00,3,"$6,345 ",1,30-Apr,-,2004
9761,91,396,Noi,Palm,60555.00,7,"$4,808 ",1,19-Mar,-,2004
9762,92,397,Gozu,Path.,58202.00,4,"$5,030 ",1,30-Jul,17-Oct,2004
9763,93,398,Voices of Iraq,Magn.,57999.00,12,"$30,634 ",12,29-Oct,18-Nov,2004
9764,0,305,The Beauty Academy of Kabul,Shad.,225448.00,13,"$2,407 ",2,4-Nov,22-Oct,2005
9765,1,306,New York Doll,FInd.,219672.00,11,"$17,583 ",5,28-Oct,6-Apr,2005
9766,2,307,Ek Ajnabee,Eros,213143.00,38,"$121,406 ",38,9-Dec,26-Dec,2005
9767,3,308,Mondovino,Think,209618.00,8,"$9,840 ",1,23-Mar,7-Aug,2005
9768,4,309,Modigliani,BMD,205165.00,9,"$32,360 ",8,13-May,4-Aug,2005
9769,5,310,The Untold Story of Emmett Louis Till,Think,204956.00,10,"$8,230 ",1,17-Aug,23-Feb,2005
9770,6,311,Darwin's Nightmare,ICir,203746.00,6,"$8,072 ",1,3-Aug,22-Jun,2005
9771,7,312,God's Army 2: States of Grace,MStr.,203144.00,35,"$42,321 ",35,4-Nov,10-Nov,2005
9772,8,313,Masculine Feminine (Re-issue),Rialto,200380.00,4,"$26,855 ",2,11-Feb,8-Sep,2005
9773,9,314,November,SPC,192186.00,27,"$21,813 ",8,22-Jul,-,2005
9774,10,315,Lost Embrace,NYer,190860.00,6,"$18,564 ",2,28-Jan,21-Jul,2005
9775,11,316,Eros,WIP,188392.00,16,"$53,666 ",12,8-Apr,21-Jul,2005
9776,12,317,Hellbent,Reg.,183066.00,11,"$45,047 ",10,16-Sep,13-Apr,2005
9777,13,318,The Baxter,IFC,181872.00,47,"$37,437 ",47,26-Aug,16-Oct,2005
9778,14,319,My Date with Drew,Slow,181041.00,58,"$85,223 ",58,5-Aug,14-Aug,2005
9779,15,320,Protocols of Zion,Think,178875.00,10,"$21,733 ",4,21-Oct,23-Feb,2005
9780,16,321,Touch the Sound,Shad.,176801.00,9,"$8,435 ",3,7-Sep,4-Jun,2005
9781,17,322,The Edukators,IFC,175493.00,19,"$10,075 ",2,22-Jul,16-Oct,2005
9782,18,323,Uncle Nino,Lnge.,165000.00,189,"$165,000 ",189,11-Feb,-,2005
9783,19,324,In My Country,SPC,163893.00,15,"$22,383 ",9,11-Mar,23-Jun,2005
9784,20,325,Mughal-e-Azam (Re-issue),UTV,161434.00,32,"$60,258 ",32,1-Apr,8-May,2005
9785,21,326,Matando Cabos,Tele,155874.00,82,"$75,730 ",82,26-Aug,22-Sep,2005
9786,22,327,Eating Out,Ariz.,155212.00,7,"$17,510 ",1,18-Mar,22-May,2005
9787,23,328,Garcon Stupide,Pict.,151702.00,4,"$17,195 ",3,16-Sep,6-Apr,2005
9788,24,329,Kisna,Eros,147000.00,68,"$147,000 ",68,21-Jan,23-Jan,2005
9789,25,330,Dirty Deeds,Free,146490.00,64,"$66,219 ",64,26-Aug,20-Oct,2005
9790,26,331,Before the Fall,Pict.,144254.00,4,"$8,036 ",1,7-Oct,25-May,2005
9791,27,332,The Boys and Girl from County Clare,First,142872.00,9,"$20,856 ",7,11-Mar,2-Jun,2005
9792,28,333,Music from the Inside Out,Emr.,141504.00,4,"$13,444 ",1,22-Apr,12-Jan,2005
9793,29,334,Cote D'Azur,Strand,141039.00,11,"$33,521 ",11,9-Sep,2-Feb,2005
9794,30,335,Brooklyn Lobster,Mea.,138267.00,5,"$11,729 ",2,4-Nov,9-Apr,2005
9795,31,336,Beautiful Boxer,Reg.,133920.00,5,"$8,713 ",2,21-Jan,21-Sep,2005
9796,32,337,Deep Blue,Mira.,132261.00,5,"$8,373 ",2,3-Jun,25-Aug,2005
9797,33,338,Be Here to Love Me: A Film About Townes Van Zandt,Palm,129988.00,5,"$9,098 ",1,2-Dec,30-Mar,2005
9798,34,339,Tony Takitani,Strand,129783.00,5,"$1,765 ",1,24-Jun,16-Feb,2005
9799,35,340,Dil Jo Bhi Kahe,Eros,129319.00,33,"$91,319 ",33,23-Sep,-,2005
9800,36,341,Appleseed,Gen.,129135.00,31,"$66,869 ",31,14-Jan,17-Feb,2005
9801,37,342,5x2,Think,128752.00,5,"$15,667 ",2,10-Jun,1-Sep,2005
9802,38,343,Lila Says,IDP,121365.00,6,"$12,599 ",2,24-Jun,29-Sep,2005
9803,39,344,It's All Gone Pete Tong,Mats.,120620.00,24,"$19,717 ",1,15-Apr,10-Jul,2005
9804,40,345,Sons of Provo,Hale,120488.00,8,"$25,354 ",7,4-Feb,9-Jun,2005
9805,41,346,Loggerheads,Strand,115314.00,9,"$10,664 ",4,14-Oct,6-Apr,2005
9806,42,347,After Innocence,NYer,114264.00,4,"$10,194 ",1,21-Oct,4-May,2005
9807,43,348,Neal -N- Nikki,Yash,111551.00,44,"$75,005 ",44,9-Dec,22-Dec,2005
9808,44,349,Intimate Stories,NYer,102897.00,3,"$12,095 ",2,4-Mar,22-Sep,2005
9809,45,350,Pure,Indic.,102471.00,3,"$5,154 ",2,10-Jun,9-Mar,2005
9810,46,351,D.E.B.S.,IDP,97446.00,45,"$56,448 ",45,25-Mar,14-Apr,2005
9811,47,352,Classe Tous Risques (re-issue),Rialto,95413.00,2,"$11,945 ",1,18-Nov,27-Jul,2005
9812,48,353,Ek Khiladi Ek Haseena,Eros,90869.00,15,"$78,000 ",15,18-Nov,27-Nov,2005
9813,49,354,Go for Zucker,FRun,87490.00,7,"$2,130 ",2,9-Dec,10-Aug,2005
9814,50,355,Torremolinos 73,FRun,87385.00,4,"$6,321 ",1,15-Apr,25-Sep,2005
9815,51,356,First Morning,Illm.,87264.00,2,"$2,932 ",1,15-Jul,11-Dec,2005
9816,52,357,Future of Food,CLS,81280.00,5,"$8,721 ",2,14-Sep,11-Dec,2005
9817,53,358,Chrystal,First,80858.00,11,"$12,814 ",4,8-Apr,-,2005
9818,54,359,Searching for the Wrong-Eyed Jesus,Shad.,79916.00,6,"$4,095 ",1,13-Jul,6-Apr,2005
9819,55,360,Three... Extremes,Lions,77532.00,19,"$36,414 ",19,28-Oct,17-Nov,2005
9820,56,361,Funny Ha Ha,GCR,77070.00,3,"$10,555 ",2,29-Apr,11-Sep,2005
9821,57,362,Forty Shades of Blue,Vita.,75828.00,7,"$11,940 ",3,30-Sep,22-Dec,2005
9822,58,363,The War Within,Magn.,74655.00,16,"$7,540 ",1,30-Sep,-,2005
9823,59,364,The Nomi Song,Palm,74631.00,3,"$14,510 ",2,4-Feb,7-Apr,2005
9824,60,365,The Ninth Day,Kino,72888.00,4,"$8,786 ",2,27-May,20-Nov,2005
9825,61,366,Come Away Home,Inn.,72810.00,16,,,6-May,8-Sep,2005
9826,62,367,Dorian Blues,TLA,72234.00,5,"$12,605 ",2,23-Sep,16-Feb,2005
